Year,UNITID,FACSTAT,ARANK,HRTOTLT,HRTOTLM,HRTOTLW
2021,157483,42,1,2,1,1
2021,157483,42,2,12,8,4
2021,157483,42,3,9,4,5
2021,157483,42,4,2,1,1
2021,157483,43,0,74,21,53
2021,157483,43,1,17,6,11
2021,157483,43,2,7,5,2
2021,157483,43,3,16,5,11
2021,157483,43,4,33,5,28
2021,157483,43,5,1,0,1
2021,157535,0,0,107,47,60
2021,157535,10,0,107,47,60
2021,157535,10,1,30,15,15
2021,157535,10,2,33,13,20
2021,157535,10,3,40,16,24
2021,157535,10,4,4,3,1
2021,157535,40,0,107,47,60
2021,157535,40,1,30,15,15
2021,157535,40,2,33,13,20
2021,157535,40,3,40,16,24
2021,157535,40,4,4,3,1
2021,157535,41,0,32,15,17
2021,157535,41,1,20,10,10
2021,157535,41,2,12,5,7
2021,157535,42,0,75,32,43
2021,157535,42,1,10,5,5
2021,157535,42,2,21,8,13
2021,157535,42,3,40,16,24
2021,157535,42,4,4,3,1
2021,157535,44,0,32,15,17
2021,157535,44,1,20,10,10
2021,157535,44,2,12,5,7
2021,157553,0,0,83,38,45
2021,157553,10,0,83,38,45
2021,157553,10,1,42,18,24
2021,157553,10,2,18,9,9
2021,157553,10,3,6,2,4
2021,157553,10,4,16,8,8
2021,157553,10,5,1,1,0
2021,157553,20,0,17,8,9
2021,157553,20,1,16,7,9
2021,157553,20,2,1,1,0
2021,157553,40,0,66,30,36
2021,157553,40,1,26,11,15
2021,157553,40,2,17,8,9
2021,157553,40,3,6,2,4
2021,157553,40,4,16,8,8
2021,157553,40,5,1,1,0
2021,157553,42,0,6,1,5
2021,157553,42,1,5,1,4
2021,157553,42,3,1,0,1
2021,157553,43,0,60,29,31
2021,157553,43,1,21,10,11
2021,157553,43,2,17,8,9
2021,157553,43,3,5,2,3
2021,157553,43,4,16,8,8
2021,157553,43,5,1,1,0
2021,157711,0,0,136,54,82
2021,157711,10,0,136,54,82
2021,157711,10,1,41,12,29
2021,157711,10,2,45,21,24
2021,157711,10,3,13,3,10
2021,157711,10,4,37,18,19
2021,157711,20,0,32,13,19
2021,157711,20,1,23,8,15
2021,157711,20,2,9,5,4
2021,157711,30,0,2,0,2
2021,157711,30,1,1,0,1
2021,157711,30,2,1,0,1
2021,157711,40,0,102,41,61
2021,157711,40,1,17,4,13
2021,157711,40,2,35,16,19
2021,157711,40,3,13,3,10
2021,157711,40,4,37,18,19
2021,157711,42,0,8,3,5
2021,157711,42,1,1,0,1
2021,157711,42,2,3,1,2
2021,157711,42,4,4,2,2
2021,157711,43,0,94,38,56
2021,157711,43,1,16,4,12
2021,157711,43,2,32,15,17
2021,157711,43,3,13,3,10
2021,157711,43,4,33,16,17
2021,157739,0,0,64,31,33
2021,157739,10,0,64,31,33
2021,157739,10,1,29,20,9
2021,157739,10,2,15,6,9
2021,157739,10,3,8,1,7
2021,157739,10,4,12,4,8
2021,157739,20,0,23,17,6
2021,157739,20,1,18,15,3
2021,157739,20,2,5,2,3
2021,157739,30,0,2,1,1
2021,157739,30,2,2,1,1
2021,157739,40,0,39,13,26
2021,157739,40,1,11,5,6
2021,157739,40,2,8,3,5
2021,157739,40,3,8,1,7
2021,157739,40,4,12,4,8
2021,157739,42,0,9,6,3
2021,157739,42,1,2,2,0
2021,157739,42,3,3,1,2
2021,157739,42,4,4,3,1
2021,157739,43,0,30,7,23
2021,157739,43,1,9,3,6
2021,157739,43,2,8,3,5
2021,157739,43,3,5,0,5
2021,157739,43,4,8,1,7
2021,157748,0,0,42,40,2
2021,157748,10,0,42,40,2
2021,157748,10,1,23,22,1
2021,157748,10,2,15,14,1
2021,157748,10,3,4,4,0
2021,157748,40,0,42,40,2
2021,157748,40,1,23,22,1
2021,157748,40,2,15,14,1
2021,157748,40,3,4,4,0
2021,157748,41,0,42,40,2
2021,157748,41,1,23,22,1
2021,157748,41,2,15,14,1
2021,157748,41,3,4,4,0
2021,157748,44,0,42,40,2
2021,157748,44,1,23,22,1
2021,157748,44,2,15,14,1
2021,157748,44,3,4,4,0
2021,157757,0,0,95,34,61
2021,157757,10,0,95,34,61
2021,157757,10,1,25,8,17
2021,157757,10,2,25,7,18
2021,157757,10,3,42,18,24
2021,157757,10,5,1,1,0
2021,157757,10,6,2,0,2
2021,157757,20,0,38,14,24
2021,157757,20,1,22,8,14
2021,157757,20,2,14,4,10
2021,157757,20,3,2,2,0
2021,157757,30,0,30,12,18
2021,157757,30,1,3,0,3
2021,157757,30,2,8,2,6
2021,157757,30,3,19,10,9
2021,157757,40,0,27,8,19
2021,157757,40,2,3,1,2
2021,157757,40,3,21,6,15
2021,157757,40,5,1,1,0
2021,157757,40,6,2,0,2
2021,157757,42,0,7,1,6
2021,157757,42,3,6,1,5
2021,157757,42,6,1,0,1
2021,157757,43,0,20,7,13
2021,157757,43,2,3,1,2
2021,157757,43,3,15,5,10
2021,157757,43,5,1,1,0
2021,157757,43,6,1,0,1
2021,157793,0,0,126,50,76
2021,157793,10,0,126,50,76
2021,157793,10,1,30,18,12
2021,157793,10,2,30,13,17
2021,157793,10,3,16,5,11
2021,157793,10,4,49,13,36
2021,157793,10,5,1,1,0
2021,157793,40,0,126,50,76
2021,157793,40,1,30,18,12
2021,157793,40,2,30,13,17
2021,157793,40,3,16,5,11
2021,157793,40,4,49,13,36
2021,157793,40,5,1,1,0
2021,157793,42,0,126,50,76
2021,157793,42,1,30,18,12
2021,157793,42,2,30,13,17
2021,157793,42,3,16,5,11
2021,157793,42,4,49,13,36
2021,157793,42,5,1,1,0
2021,157809,0,0,83,43,40
2021,157809,10,0,83,43,40
2021,157809,10,1,28,18,10
2021,157809,10,2,25,11,14
2021,157809,10,3,29,14,15
2021,157809,10,4,1,0,1
2021,157809,20,0,43,25,18
2021,157809,20,1,27,17,10
2021,157809,20,2,15,7,8
2021,157809,20,3,1,1,0
2021,157809,30,0,9,3,6
2021,157809,30,2,5,1,4
2021,157809,30,3,4,2,2
2021,157809,40,0,31,15,16
2021,157809,40,1,1,1,0
2021,157809,40,2,5,3,2
2021,157809,40,3,24,11,13
2021,157809,40,4,1,0,1
2021,157809,42,0,31,15,16
2021,157809,42,1,1,1,0
2021,157809,42,2,5,3,2
2021,157809,42,3,24,11,13
2021,157809,42,4,1,0,1
2021,157818,0,0,87,46,41
2021,157818,10,0,87,46,41
2021,157818,10,1,37,25,12
2021,157818,10,2,30,12,18
2021,157818,10,3,13,4,9
2021,157818,10,4,7,5,2
2021,157818,20,0,66,37,29
2021,157818,20,1,37,25,12
2021,157818,20,2,29,12,17
2021,157818,30,0,8,3,5
2021,157818,30,2,1,0,1
2021,157818,30,3,7,3,4
2021,157818,40,0,13,6,7
2021,157818,40,3,6,1,5
2021,157818,40,4,7,5,2
2021,157818,41,0,11,5,6
2021,157818,41,3,5,1,4
2021,157818,41,4,6,4,2
2021,157818,42,0,2,1,1
2021,157818,42,3,1,0,1
2021,157818,42,4,1,1,0
2021,157818,44,0,9,3,6
2021,157818,44,3,5,1,4
2021,157818,44,4,4,2,2
2021,157818,45,0,2,2,0
2021,157818,45,4,2,2,0
2021,157863,0,0,49,25,24
2021,157863,10,0,49,25,24
2021,157863,10,1,13,9,4
2021,157863,10,2,17,10,7
2021,157863,10,3,16,5,11
2021,157863,10,4,3,1,2
2021,157863,20,0,19,14,5
2021,157863,20,1,11,8,3
2021,157863,20,2,8,6,2
2021,157863,30,0,18,7,11
2021,157863,30,1,2,1,1
2021,157863,30,2,6,3,3
2021,157863,30,3,10,3,7
2021,157863,40,0,12,4,8
2021,157863,40,2,3,1,2
2021,157863,40,3,6,2,4
2021,157863,40,4,3,1,2
2021,157863,42,0,2,0,2
2021,157863,42,2,1,0,1
2021,157863,42,3,1,0,1
2021,157863,43,0,10,4,6
2021,157863,43,2,2,1,1
2021,157863,43,3,5,2,3
2021,157863,43,4,3,1,2
2021,157951,0,0,647,311,336
2021,157951,10,0,647,311,336
2021,157951,10,1,173,112,61
2021,157951,10,2,207,90,117
2021,157951,10,3,131,60,71
2021,157951,10,4,127,44,83
2021,157951,10,6,9,5,4
2021,157951,20,0,368,196,172
2021,157951,20,1,173,112,61
2021,157951,20,2,192,83,109
2021,157951,20,3,3,1,2
2021,157951,30,0,131,61,70
2021,157951,30,2,7,4,3
2021,157951,30,3,124,57,67
2021,157951,40,0,148,54,94
2021,157951,40,2,8,3,5
2021,157951,40,3,4,2,2
2021,157951,40,4,127,44,83
2021,157951,40,6,9,5,4
2021,157951,41,0,113,39,74
2021,157951,41,2,8,3,5
2021,157951,41,3,4,2,2
2021,157951,41,4,99,32,67
2021,157951,41,6,2,2,0
2021,157951,42,0,35,15,20
2021,157951,42,4,28,12,16
2021,157951,42,6,7,3,4
2021,157951,44,0,113,39,74
2021,157951,44,2,8,3,5
2021,157951,44,3,4,2,2
2021,157951,44,4,99,32,67
2021,157951,44,6,2,2,0
2021,158088,0,0,66,29,37
2021,158088,10,0,66,29,37
2021,158088,10,1,1,1,0
2021,158088,10,4,64,28,36
2021,158088,10,6,1,0,1
2021,158088,20,0,1,1,0
2021,158088,20,1,1,1,0
2021,158088,40,0,65,28,37
2021,158088,40,4,64,28,36
2021,158088,40,6,1,0,1
2021,158088,42,0,58,27,31
2021,158088,42,4,58,27,31
2021,158088,43,0,7,1,6
2021,158088,43,4,6,1,5
2021,158088,43,6,1,0,1
2021,158431,0,0,115,34,81
2021,158431,10,0,115,34,81
2021,158431,10,1,29,6,23
2021,158431,10,2,15,7,8
2021,158431,10,3,22,3,19
2021,158431,10,4,43,17,26
2021,158431,10,6,6,1,5
2021,158431,20,0,13,4,9
2021,158431,20,1,13,4,9
2021,158431,30,0,1,0,1
2021,158431,30,2,1,0,1
2021,158431,40,0,101,30,71
2021,158431,40,1,16,2,14
2021,158431,40,2,14,7,7
2021,158431,40,3,22,3,19
2021,158431,40,4,43,17,26
2021,158431,40,6,6,1,5
2021,158431,42,0,101,30,71
2021,158431,42,1,16,2,14
2021,158431,42,2,14,7,7
2021,158431,42,3,22,3,19
2021,158431,42,4,43,17,26
2021,158431,42,6,6,1,5
2021,158477,0,0,54,28,26
2021,158477,10,0,54,28,26
2021,158477,10,1,18,12,6
2021,158477,10,2,9,2,7
2021,158477,10,3,22,12,10
2021,158477,10,6,5,2,3
2021,158477,20,0,27,14,13
2021,158477,20,1,18,12,6
2021,158477,20,2,9,2,7
2021,158477,30,0,22,12,10
2021,158477,30,3,22,12,10
2021,158477,40,0,5,2,3
2021,158477,40,6,5,2,3
2021,158477,42,0,5,2,3
2021,158477,42,6,5,2,3
2021,158662,0,0,301,104,197
2021,158662,10,0,301,104,197
2021,158662,10,1,92,29,63
2021,158662,10,2,68,25,43
2021,158662,10,3,51,21,30
2021,158662,10,4,87,29,58
2021,158662,10,6,3,0,3
2021,158662,20,0,14,3,11
2021,158662,20,1,12,2,10
2021,158662,20,2,1,1,0
2021,158662,20,3,1,0,1
2021,158662,30,0,9,3,6
2021,158662,30,1,9,3,6
2021,158662,40,0,278,98,180
2021,158662,40,1,71,24,47
2021,158662,40,2,67,24,43
2021,158662,40,3,50,21,29
2021,158662,40,4,87,29,58
2021,158662,40,6,3,0,3
2021,158662,42,0,269,96,173
2021,158662,42,1,71,24,47
2021,158662,42,2,67,24,43
2021,158662,42,3,50,21,29
2021,158662,42,4,78,27,51
2021,158662,42,6,3,0,3
2021,158662,43,0,9,2,7
2021,158662,43,4,9,2,7
2021,158802,0,0,68,34,34
2021,158802,10,0,68,34,34
2021,158802,10,1,9,6,3
2021,158802,10,2,17,11,6
2021,158802,10,3,32,14,18
2021,158802,10,4,10,3,7
2021,158802,20,0,26,17,9
2021,158802,20,1,8,5,3
2021,158802,20,2,17,11,6
2021,158802,20,3,1,1,0
2021,158802,30,0,7,2,5
2021,158802,30,3,7,2,5
2021,158802,40,0,35,15,20
2021,158802,40,1,1,1,0
2021,158802,40,3,24,11,13
2021,158802,40,4,10,3,7
2021,158802,42,0,35,15,20
2021,158802,42,1,1,1,0
2021,158802,42,3,24,11,13
2021,158802,42,4,10,3,7
2021,158884,0,0,36,21,15
2021,158884,10,0,36,21,15
2021,158884,10,1,5,3,2
2021,158884,10,2,4,2,2
2021,158884,10,3,6,4,2
2021,158884,10,4,18,10,8
2021,158884,10,6,3,2,1
2021,158884,40,0,36,21,15
2021,158884,40,1,5,3,2
2021,158884,40,2,4,2,2
2021,158884,40,3,6,4,2
2021,158884,40,4,18,10,8
2021,158884,40,6,3,2,1
2021,158884,42,0,33,20,13
2021,158884,42,1,5,3,2
2021,158884,42,2,4,2,2
2021,158884,42,3,6,4,2
2021,158884,42,4,17,10,7
2021,158884,42,6,1,1,0
2021,158884,43,0,3,1,2
2021,158884,43,4,1,0,1
2021,158884,43,6,2,1,1
2021,159009,0,0,156,83,73
2021,159009,10,0,105,60,45
2021,159009,10,1,31,22,9
2021,159009,10,2,29,15,14
2021,159009,10,3,32,16,16
2021,159009,10,4,3,2,1
2021,159009,10,5,7,4,3
2021,159009,10,6,3,1,2
2021,159009,20,0,74,46,28
2021,159009,20,1,31,22,9
2021,159009,20,2,26,14,12
2021,159009,20,3,16,10,6
2021,159009,20,6,1,0,1
2021,159009,30,0,16,5,11
2021,159009,30,2,2,1,1
2021,159009,30,3,14,4,10
2021,159009,40,0,15,9,6
2021,159009,40,2,1,0,1
2021,159009,40,3,2,2,0
2021,159009,40,4,3,2,1
2021,159009,40,5,7,4,3
2021,159009,40,6,2,1,1
2021,159009,41,0,13,8,5
2021,159009,41,2,1,0,1
2021,159009,41,3,2,2,0
2021,159009,41,4,3,2,1
2021,159009,41,5,7,4,3
2021,159009,42,0,2,1,1
2021,159009,42,6,2,1,1
2021,159009,45,0,13,8,5
2021,159009,45,2,1,0,1
2021,159009,45,3,2,2,0
2021,159009,45,4,3,2,1
2021,159009,45,5,7,4,3
2021,159009,50,0,51,23,28
2021,159197,0,0,24,20,4
2021,159197,10,0,24,20,4
2021,159197,10,4,24,20,4
2021,159197,40,0,24,20,4
2021,159197,40,4,24,20,4
2021,159197,41,0,24,20,4
2021,159197,41,4,24,20,4
2021,159197,45,0,24,20,4
2021,159197,45,4,24,20,4
2021,159373,0,0,758,389,369
2021,159373,10,0,758,389,369
2021,159373,10,1,128,95,33
2021,159373,10,2,219,119,100
2021,159373,10,3,332,153,179
2021,159373,10,4,79,22,57
2021,159373,20,0,100,71,29
2021,159373,20,1,70,51,19
2021,159373,20,2,30,20,10
2021,159373,30,0,32,22,10
2021,159373,30,1,7,6,1
2021,159373,30,2,9,6,3
2021,159373,30,3,16,10,6
2021,159373,40,0,626,296,330
2021,159373,40,1,51,38,13
2021,159373,40,2,180,93,87
2021,159373,40,3,316,143,173
2021,159373,40,4,79,22,57
2021,159373,42,0,626,296,330
2021,159373,42,1,51,38,13
2021,159373,42,2,180,93,87
2021,159373,42,3,316,143,173
2021,159373,42,4,79,22,57
2021,159382,0,0,87,39,48
2021,159382,10,0,87,39,48
2021,159382,10,1,20,14,6
2021,159382,10,2,22,5,17
2021,159382,10,3,29,11,18
2021,159382,10,4,16,9,7
2021,159382,20,0,43,20,23
2021,159382,20,1,20,14,6
2021,159382,20,2,22,5,17
2021,159382,20,4,1,1,0
2021,159382,30,0,29,11,18
2021,159382,30,3,29,11,18
2021,159382,40,0,15,8,7
2021,159382,40,4,15,8,7
2021,159382,42,0,15,8,7
2021,159382,42,4,15,8,7
2021,159391,0,0,1333,789,544
2021,159391,10,0,1333,789,544
2021,159391,10,1,403,301,102
2021,159391,10,2,316,194,122
2021,159391,10,3,290,151,139
2021,159391,10,4,289,116,173
2021,159391,10,5,35,27,8
2021,159391,20,0,685,480,205
2021,159391,20,1,393,295,98
2021,159391,20,2,292,185,107
2021,159391,30,0,251,146,105
2021,159391,30,2,7,4,3
2021,159391,30,3,244,142,102
2021,159391,40,0,397,163,234
2021,159391,40,1,10,6,4
2021,159391,40,2,17,5,12
2021,159391,40,3,46,9,37
2021,159391,40,4,289,116,173
2021,159391,40,5,35,27,8
2021,159391,42,0,397,163,234
2021,159391,42,1,10,6,4
2021,159391,42,2,17,5,12
2021,159391,42,3,46,9,37
2021,159391,42,4,289,116,173
2021,159391,42,5,35,27,8
2021,159407,0,0,69,26,43
2021,159407,10,0,69,26,43
2021,159407,10,1,14,9,5
2021,159407,10,2,4,2,2
2021,159407,10,3,18,7,11
2021,159407,10,4,33,8,25
2021,159407,20,0,18,11,7
2021,159407,20,1,13,9,4
2021,159407,20,2,4,2,2
2021,159407,20,3,1,0,1
2021,159407,30,0,15,6,9
2021,159407,30,3,15,6,9
2021,159407,40,0,36,9,27
2021,159407,40,1,1,0,1
2021,159407,40,3,2,1,1
2021,159407,40,4,33,8,25
2021,159407,42,0,36,9,27
2021,159407,42,1,1,0,1
2021,159407,42,3,2,1,1
2021,159407,42,4,33,8,25
2021,159416,0,0,160,91,69
2021,159416,10,0,160,91,69
2021,159416,10,1,41,26,15
2021,159416,10,2,25,13,12
2021,159416,10,3,51,31,20
2021,159416,10,4,27,9,18
2021,159416,10,5,16,12,4
2021,159416,20,0,55,36,19
2021,159416,20,1,40,26,14
2021,159416,20,2,15,10,5
2021,159416,30,0,58,33,25
2021,159416,30,2,9,3,6
2021,159416,30,3,49,30,19
2021,159416,40,0,47,22,25
2021,159416,40,1,1,0,1
2021,159416,40,2,1,0,1
2021,159416,40,3,2,1,1
2021,159416,40,4,27,9,18
2021,159416,40,5,16,12,4
2021,159416,42,0,47,22,25
2021,159416,42,1,1,0,1
2021,159416,42,2,1,0,1
2021,159416,42,3,2,1,1
2021,159416,42,4,27,9,18
2021,159416,42,5,16,12,4
2021,159568,0,0,68,30,38
2021,159568,10,0,68,30,38
2021,159568,10,1,19,10,9
2021,159568,10,2,20,9,11
2021,159568,10,3,26,11,15
2021,159568,10,5,1,0,1
2021,159568,10,6,2,0,2
2021,159568,20,0,32,13,19
2021,159568,20,1,16,7,9
2021,159568,20,2,15,6,9
2021,159568,20,3,1,0,1
2021,159568,30,0,31,17,14
2021,159568,30,1,3,3,0
2021,159568,30,2,5,3,2
2021,159568,30,3,23,11,12
2021,159568,40,0,5,0,5
2021,159568,40,3,2,0,2
2021,159568,40,5,1,0,1
2021,159568,40,6,2,0,2
2021,159568,42,0,5,0,5
2021,159568,42,3,2,0,2
2021,159568,42,5,1,0,1
2021,159568,42,6,2,0,2
2021,159647,0,0,380,236,144
2021,159647,10,0,371,230,141
2021,159647,10,1,71,49,22
2021,159647,10,2,102,67,35
2021,159647,10,3,92,50,42
2021,159647,10,4,60,26,34
2021,159647,10,5,46,38,8
2021,159647,20,0,171,113,58
2021,159647,20,1,70,48,22
2021,159647,20,2,96,62,34
2021,159647,20,3,5,3,2
2021,159647,30,0,92,51,41
2021,159647,30,1,1,1,0
